Header,Estimated Weight (Da)
>NODE_201_length_66586_cov_10.458210__full,20629340.2
>NODE_204_length_66435_cov_13.414556__full,20532700.0
>NODE_223_length_63835_cov_11.579704__full,19705486.0
>NODE_226_length_63622_cov_6.293752__full,19692236.4
>NODE_234_length_62703_cov_9.938742__full,19404883.6
>NODE_235_length_62682_cov_10.527412__full,19387734.4
>NODE_236_length_62545_cov_6.437690__full,19303206.0
>NODE_243_length_62081_cov_5.391759__full,19198626.2
>NODE_273_length_59190_cov_5.577465__full,18283410.0
>NODE_279_length_58603_cov_6.171698__full,18117294.6
>NODE_283_length_58098_cov_4.963965__full,17955872.6
>NODE_296_length_57295_cov_7.804007__full,17700376.0
>NODE_302_length_56867_cov_9.148552__full,17588897.4
>NODE_307_length_56620_cov_6.885759__full,17477055.0
>NODE_321_length_55605_cov_8.623662__full,17224470.0
>NODE_337_length_53830_cov_49.266718__full,16612361.0
>NODE_346_length_53226_cov_8.254033__full,16410154.2
>NODE_357_length_52411_cov_11.329351__full,16213723.2
>NODE_372_length_51684_cov_5.542793__full,15957104.8
>NODE_375_length_51213_cov_6.477051__full,15800432.6
>NODE_397_length_50299_cov_4.703765__full,15559601.8
>NODE_398_length_50263_cov_5.986724__full,15575362.6
>NODE_411_length_49719_cov_5.142241__full,15369306.8
>NODE_426_length_48611_cov_4.158250__full,15014816.2
>NODE_431_length_48265_cov_5.490823__full,14915734.0
>NODE_434_length_48101_cov_5.273051__full,14850425.2
>NODE_465_length_46461_cov_10.349403__full,14362511.2
>NODE_479_length_45885_cov_5.242520__full,14156571.0
>NODE_480_length_45844_cov_5.531577__full,14168556.8
>NODE_483_length_45712_cov_6.409554__full,14116284.4
>NODE_487_length_45662_cov_6.619318__full,14096934.4
>NODE_491_length_45372_cov_7.203322__full,14030421.4
>NODE_507_length_44536_cov_13.228548__full,13756669.2
>NODE_508_length_44528_cov_14.887056__full,13775117.6
>NODE_529_length_43780_cov_9.960853__full,13564520.0
>NODE_530_length_43762_cov_6.382315__full,13514751.4
>NODE_531_length_43733_cov_7.650571__full,13511732.6
>NODE_533_length_43651_cov_10.121648__full,13492531.2
>NODE_536_length_43539_cov_17.270879__full,13460072.8
>NODE_540_length_43394_cov_5.306179__full,13526423.8
>NODE_561_length_42569_cov_33.263975__full,13168280.8
>NODE_564_length_42532_cov_5.553437__full,13153755.4
>NODE_566_length_42512_cov_88.162662__full,13118668.4
>NODE_571_length_42354_cov_9.096533__full,13070074.8
>NODE_584_length_41909_cov_11.600144__full,12935012.8
>NODE_588_length_41781_cov_6.041985__full,12968797.2
>NODE_592_length_41681_cov_16.230051__full,12883788.2
>NODE_593_length_41655_cov_30.898522__full,12826394.0
>NODE_599_length_41596_cov_4.615731__full,12849024.2
>NODE_602_length_41423_cov_5.038622__full,12784899.6
>NODE_606_length_41313_cov_17.164386__full,12771439.6
>NODE_611_length_41191_cov_6.312543__full,12724484.2
>NODE_614_length_41018_cov_57.261321__full,12670336.6
>NODE_616_length_40875_cov_6.167182__full,12647701.0
>NODE_618_length_40842_cov_6.209435__full,12598224.4
>NODE_630_length_40465_cov_16.735074__full,12486091.0
>NODE_632_length_40421_cov_34.082263__full,12488522.2
>NODE_635_length_40314_cov_3.721994__full,12448200.8
>NODE_647_length_39928_cov_4.557759__full,12345910.6
>NODE_656_length_39619_cov_10.343370__full,12192396.8
>NODE_659_length_39483_cov_9.853037__full,12225363.6
>NODE_666_length_39240_cov_6.586572__full,12119240.0
>NODE_672_length_38983_cov_4.578541__full,12053942.6
>NODE_676_length_38830_cov_14.681960__full,12014365.0
>NODE_682_length_38619_cov_4.246625__full,11950503.8
>NODE_696_length_38017_cov_5.153753__full,11743435.4
>NODE_701_length_37857_cov_6.413316__full,11700588.4
>NODE_712_length_37569_cov_5.091513__full,11612896.8
>NODE_714_length_37540_cov_8.141342__full,11593542.0
>NODE_719_length_37399_cov_4.968901__full,11584737.8
>NODE_721_length_37392_cov_5.573486__full,11548993.4
>NODE_748_length_36702_cov_9.134087__full,11324527.4
>NODE_750_length_36650_cov_7.243714__full,11299352.0
>NODE_752_length_36615_cov_6.427840__full,11348266.0
>NODE_759_length_36322_cov_18.158408__full,11231949.4
>NODE_761_length_36270_cov_4.417130__full,11196083.0
>NODE_772_length_35958_cov_4.504030__full,11123843.6
>NODE_777_length_35702_cov_8.337893__full,11035910.4
>NODE_788_length_35396_cov_11.905856__full,10936645.2
>NODE_803_length_34852_cov_11.716830__full,10733086.4
>NODE_807_length_34774_cov_3.385523__full,10714981.8
>NODE_808_length_34762_cov_4.659724__full,10745383.4
>NODE_828_length_34399_cov_5.590233__full,10642539.8
>NODE_835_length_34253_cov_9.353165__full,10532271.6
>NODE_839_length_34179_cov_9.617224__full,10543622.8
>NODE_846_length_34017_cov_4.578690__full,10503884.4
>NODE_847_length_33990_cov_4.322800__full,10487590.0
>NODE_851_length_33903_cov_6.888445__full,10476754.6
>NODE_854_length_33834_cov_6.991374__full,10449543.8
>NODE_855_length_33805_cov_4.050199__full,10447917.0
>NODE_858_length_33728_cov_4.530227__full,10398870.6
>NODE_860_length_33679_cov_5.766736__full,10429489.8
>NODE_861_length_33676_cov_4.972630__full,10397413.2
>NODE_885_length_32892_cov_6.219041__full,10174427.4
>NODE_916_length_32133_cov_5.177312__full,9913267.6
>NODE_928_length_31931_cov_4.529310__full,9854233.2
>NODE_946_length_31566_cov_4.297423__full,9758044.2
>NODE_949_length_31547_cov_9.760430__full,9736906.4
>NODE_952_length_31521_cov_3.627777__full,9707281.2
>NODE_1569_length_23004_cov_8.596551__full,7102477.8
>NODE_1575_length_22958_cov_5.915001__full,7078419.6
>NODE_1577_length_22956_cov_6.529597__full,7107760.2
>NODE_1580_length_22926_cov_38.747974__full,7088006.2
>NODE_1586_length_22898_cov_5.619983__full,7078301.6
>NODE_1589_length_22884_cov_4.076542__full,7066225.8
>NODE_1590_length_22864_cov_6.624555__full,7065869.8
>NODE_1597_length_22780_cov_5.588598__full,7041055.0
>NODE_1620_length_22605_cov_4.868124__full,6985967.0
>NODE_1622_length_22576_cov_6.684878__full,6987289.2
>NODE_1632_length_22476_cov_5.732627__full,6887871.2
>NODE_1644_length_22395_cov_7.229279__full,6923435.0
>NODE_1645_length_22378_cov_5.625836__full,6920366.6
>NODE_1646_length_22372_cov_4.981592__full,6912752.4
>NODE_1653_length_22324_cov_6.589021__full,6892039.8
>NODE_1655_length_22318_cov_11.653900__full,6910550.6
>NODE_1656_length_22317_cov_6.753308__full,6895114.4
>NODE_1663_length_22264_cov_8.447282__full,6876235.8
>NODE_1668_length_22209_cov_4.013433__full,6857551.8
>NODE_1670_length_22190_cov_3.987189__full,6863016.0
>NODE_1690_length_21995_cov_4.657791__full,6806394.0
>NODE_1692_length_21958_cov_6.616085__full,6787668.6
>NODE_1698_length_21912_cov_4.241782__full,6759785.4
>NODE_1723_length_21660_cov_7.488428__full,6672766.0
>NODE_1724_length_21637_cov_4.193843__full,6696294.4
>NODE_1732_length_21556_cov_3.553945__full,6660576.2
>NODE_1736_length_21540_cov_8.071545__full,6652523.0
>NODE_1742_length_21501_cov_3.304925__full,6645422.2
>NODE_1747_length_21455_cov_4.228320__full,6604293.0
>NODE_1749_length_21450_cov_3.972132__full,6602465.0
>NODE_1771_length_21250_cov_3.648811__full,6568770.0
>NODE_1774_length_21216_cov_3.581096__full,6547766.2
>NODE_1782_length_21110_cov_5.098091__full,6524130.0
>NODE_1812_length_20900_cov_3.312437__full,6464978.0
>NODE_1814_length_20885_cov_5.846002__full,6440981.0
>NODE_1819_length_20850_cov_8.560648__full,6453374.0
>NODE_1821_length_20839_cov_4.845371__full,6440140.8
>NODE_1824_length_20832_cov_6.120484__full,6451285.4
>NODE_1831_length_20794_cov_5.451993__full,6426323.8
>NODE_1834_length_20770_cov_4.707900__full,6413362.0
>NODE_1846_length_20695_cov_9.968635__full,6396264.0
>NODE_1847_length_20682_cov_6.465627__full,6372629.4
>NODE_1856_length_20617_cov_5.562433__full,6371498.4
>NODE_1857_length_20617_cov_5.414904__full,6389282.4
>NODE_1858_length_20610_cov_8.929111__full,6374672.0
>NODE_1859_length_20597_cov_7.260318__full,6373646.4
>NODE_1860_length_20596_cov_5.014783__full,6358868.2
>NODE_1878_length_20483_cov_5.981898__full,6325907.6
>NODE_1887_length_20444_cov_7.229983__full,6310497.8
>NODE_1888_length_20433_cov_5.923478__full,6313641.6
>NODE_1891_length_20415_cov_5.927348__full,6313822.0
>NODE_1893_length_20406_cov_6.275816__full,6311291.2
>NODE_1906_length_20315_cov_3.504848__full,6269937.0
>NODE_1907_length_20313_cov_5.426190__full,6268497.6
>NODE_1911_length_20299_cov_5.540149__full,6284639.8
>NODE_1925_length_20204_cov_3.543944__full,6238496.8
>NODE_1927_length_20194_cov_7.511620__full,6247631.8
>NODE_1947_length_20070_cov_3.353262__full,6208414.0
>NODE_1954_length_20044_cov_12.081324__full,6206740.8
>NODE_1956_length_20031_cov_3.933725__full,6197136.2
>NODE_1973_length_19899_cov_4.720859__full,6128786.8
>NODE_1976_length_19893_cov_4.208144__full,6155699.6
>NODE_1983_length_19846_cov_3.915785__full,6114213.2
>NODE_1988_length_19815_cov_6.586833__full,6122729.0
>NODE_1989_length_19814_cov_3.505960__full,6123864.8
>NODE_1997_length_19785_cov_4.641725__full,6121775.0
>NODE_2001_length_19754_cov_4.562351__full,6111198.8
>NODE_2015_length_19643_cov_7.907388__full,6067919.6
>NODE_2018_length_19619_cov_8.399641__full,6069357.8
>NODE_2037_length_19533_cov_4.194247__full,6049003.6
>NODE_2040_length_19520_cov_3.575099__full,6024509.0
>NODE_2047_length_19489_cov_9.080763__full,6021949.8
>NODE_2065_length_19380_cov_5.305378__full,5971981.0
>NODE_2067_length_19362_cov_3.460624__full,5981208.4
>NODE_2069_length_19361_cov_3.250701__full,6002552.2
>NODE_2075_length_19328_cov_7.846066__full,5961665.6
>NODE_2087_length_19291_cov_5.861713__full,5975867.2
>NODE_2099_length_19216_cov_11.190982__full,5951668.2
>NODE_2106_length_19179_cov_4.397589__full,5930284.8
>NODE_2128_length_19096_cov_25.490656__full,5905455.2
>NODE_2131_length_19091_cov_6.254265__full,5925503.2
>NODE_2135_length_19084_cov_13.145536__full,5913014.8
>NODE_2140_length_19063_cov_4.794558__full,5879177.6
>NODE_2141_length_19063_cov_3.893113__full,5890599.6
>NODE_2146_length_18986_cov_8.223858__full,5866115.2
>NODE_2148_length_18974_cov_4.605351__full,5874721.8
>NODE_2164_length_18886_cov_3.967211__full,5827155.2
>NODE_2172_length_18841_cov_4.592680__full,5828688.2
>NODE_2175_length_18827_cov_3.247490__full,5808179.4
>NODE_2186_length_18769_cov_10.213230__full,5794816.8
>NODE_2191_length_18720_cov_7.676118__full,5782439.0
>NODE_2212_length_18628_cov_7.373199__full,5757810.6
>NODE_2217_length_18616_cov_8.451045__full,5766478.2
>NODE_2255_length_18427_cov_4.344282__full,5692380.4
>NODE_2271_length_18329_cov_4.330170__full,5658096.8
>NODE_2276_length_18306_cov_4.656066__full,5656343.2
>NODE_2285_length_18248_cov_3.536558__full,5645189.6
>NODE_2289_length_18241_cov_28.999669__full,5621544.2
>NODE_2304_length_18197_cov_4.152393__full,5626064.4
>NODE_2305_length_18183_cov_5.877848__full,5619236.6
>NODE_2314_length_18146_cov_5.968305__full,5617518.2
>NODE_2337_length_18052_cov_19.390464__full,5586146.4
>NODE_2338_length_18051_cov_7.020945__full,5579893.2
>NODE_2341_length_18040_cov_8.129146__full,5566673.0
>NODE_2342_length_18034_cov_11.182437__full,5573881.8
>NODE_2353_length_17994_cov_7.062867__full,5559574.8
>NODE_2359_length_17958_cov_4.676690__full,5560329.6
>NODE_2362_length_17946_cov_3.565305__full,5544895.2
>NODE_2370_length_17920_cov_5.622356__full,5542070.0
>NODE_2375_length_17889_cov_3.571388__full,5520608.8
>NODE_2383_length_17842_cov_5.350617__full,5507069.4
>NODE_2387_length_17821_cov_3.413779__full,5501508.2
>NODE_2403_length_17775_cov_3.682394__full,5495342.0
>NODE_2405_length_17763_cov_4.836277__full,5483238.6
>NODE_2406_length_17763_cov_4.156193__full,5485957.6
>NODE_2413_length_17734_cov_4.087043__full,5482684.8
>NODE_2422_length_17658_cov_6.096475__full,5470117.6
>NODE_2425_length_17643_cov_3.496751__full,5446221.6
>NODE_2440_length_17583_cov_6.872169__full,5436009.6
>NODE_2446_length_17569_cov_6.455295__full,5454607.8
>NODE_2466_length_17474_cov_6.428777__full,5417623.8
>NODE_2468_length_17469_cov_5.060564__full,5395591.8
>NODE_2472_length_17453_cov_6.261842__full,5403504.6
>NODE_2477_length_17429_cov_5.864916__full,5379075.8
>NODE_2502_length_17291_cov_6.166240__full,5344037.2
>NODE_2514_length_17207_cov_3.926000__full,5312421.4
>NODE_2526_length_17170_cov_7.119501__full,5319243.0
>NODE_2533_length_17133_cov_5.793002__full,5285648.6
>NODE_2576_length_16974_cov_3.775407__full,5276436.8
>NODE_2577_length_16968_cov_10.115182__full,5246149.6
>NODE_2578_length_16968_cov_4.132847__full,5245951.6
>NODE_2591_length_16908_cov_12.055744__full,5222504.6
>NODE_2597_length_16864_cov_6.157769__full,5216345.8
>NODE_2603_length_16841_cov_3.250806__full,5209141.2
>NODE_2644_length_16700_cov_6.524125__full,5160214.0
>NODE_2646_length_16685_cov_5.808754__full,5157250.0
>NODE_2654_length_16652_cov_3.510119__full,5164225.4
>NODE_2660_length_16623_cov_7.365529__full,5154906.6
>NODE_2663_length_16616_cov_8.022341__full,5129734.2
>NODE_2669_length_16587_cov_3.385735__full,5132200.4
>NODE_2684_length_16547_cov_11.826423__full,5127584.4
>NODE_2685_length_16539_cov_6.852859__full,5106478.8
>NODE_2688_length_16521_cov_4.081598__full,5099282.2
>NODE_2689_length_16510_cov_7.103041__full,5098912.0
>NODE_2719_length_16379_cov_4.361425__full,5060076.8
>NODE_2725_length_16359_cov_50.848339__full,5066095.8
>NODE_2728_length_16352_cov_4.208023__full,5060222.4
>NODE_2733_length_16335_cov_19.329823__full,5069456.0
>NODE_2737_length_16334_cov_5.764336__full,5031636.8
>NODE_2738_length_16330_cov_3.593063__full,5033381.0
>NODE_2746_length_16304_cov_4.190867__full,5044440.8
>NODE_2747_length_16303_cov_3.806282__full,5039251.6
>NODE_2789_length_16143_cov_4.768699__full,4991280.6
>NODE_2790_length_16143_cov_3.344615__full,4995819.6
>NODE_2801_length_16119_cov_6.326092__full,4978111.8
>NODE_2806_length_16090_cov_6.031080__full,4968035.0
>NODE_2814_length_16069_cov_5.257483__full,4977178.8
>NODE_2826_length_16014_cov_7.414452__full,4956927.8
>NODE_2829_length_15994_cov_4.113872__full,4928721.8
>NODE_2833_length_15991_cov_5.047382__full,4947926.2
>NODE_2836_length_15989_cov_11.368408__full,4938894.8
>NODE_2839_length_15982_cov_3.956117__full,4913584.4
>NODE_2847_length_15953_cov_2.756907__full,4917903.6
>NODE_2856_length_15938_cov_4.872782__full,4976592.6
>NODE_2863_length_15927_cov_8.874147__full,4920803.4
>NODE_2866_length_15917_cov_3.565495__full,4929837.4
>NODE_2870_length_15911_cov_4.176132__full,4916579.2
>NODE_2874_length_15893_cov_5.125617__full,4921779.6
>NODE_2880_length_15877_cov_6.195906__full,4910145.4
>NODE_2881_length_15870_cov_14.667745__full,4902933.0
>NODE_2884_length_15867_cov_3.202879__full,4894380.4
>NODE_2892_length_15834_cov_4.368478__full,4887335.8
>NODE_2893_length_15832_cov_5.940062__full,4896895.4
>NODE_2896_length_15827_cov_3.830684__full,4892698.4
>NODE_2902_length_15800_cov_7.151965__full,4888206.0
>NODE_2906_length_15789_cov_2.809242__full,4861918.8
>NODE_2914_length_15773_cov_3.593977__full,4865163.6
>NODE_2919_length_15757_cov_5.334206__full,4859786.4
>NODE_2922_length_15744_cov_3.418792__full,4862169.8
>NODE_2924_length_15738_cov_6.961826__full,4860156.6
>NODE_2925_length_15736_cov_13.296157__full,4851143.2
>NODE_2950_length_15662_cov_3.857997__full,4841593.4
>NODE_2952_length_15658_cov_6.648756__full,4838191.6
>NODE_2962_length_15622_cov_2.753205__full,4833291.4
>NODE_2969_length_15605_cov_5.005933__full,4821565.0
>NODE_2978_length_15585_cov_5.589113__full,4860826.0
>NODE_2982_length_15568_cov_3.920680__full,4800645.6
>NODE_2998_length_15517_cov_20.844986__full,4796663.4
>NODE_3002_length_15513_cov_4.253082__full,4796389.6
>NODE_3012_length_15486_cov_3.644570__full,4781106.2
>NODE_3020_length_15473_cov_3.654221__full,4773704.6
>NODE_3027_length_15452_cov_5.650817__full,4751399.4
>NODE_3037_length_15419_cov_4.584791__full,4768779.8
>NODE_3042_length_15410_cov_21.067207__full,4767762.0
>NODE_3063_length_15344_cov_4.859757__full,4751517.8
>NODE_3067_length_15332_cov_8.370774__full,4733499.4
>NODE_3068_length_15328_cov_4.032701__full,4744391.6
>NODE_3070_length_15324_cov_4.990673__full,4740513.8
>NODE_3083_length_15284_cov_4.468225__full,4722032.8
>NODE_3084_length_15283_cov_4.191978__full,4722271.6
>NODE_3085_length_15279_cov_3.411001__full,4721134.8
>NODE_3093_length_15266_cov_3.750049__full,4718018.2
>NODE_3094_length_15265_cov_6.930173__full,4726509.0
>NODE_3099_length_15246_cov_36.476596__full,4716819.2
>NODE_3102_length_15235_cov_5.355840__full,4701457.0
>NODE_3107_length_15225_cov_18.202102__full,4692200.0
>NODE_3129_length_15168_cov_3.778618__full,4693804.6
>NODE_3135_length_15150_cov_3.184639__full,4675605.0
>NODE_3147_length_15126_cov_5.279896__full,4685843.2
>NODE_3149_length_15117_cov_5.081036__full,4666996.4
>NODE_3152_length_15109_cov_4.613391__full,4706359.8
>NODE_3158_length_15096_cov_6.453757__full,4678082.2
>NODE_3159_length_15095_cov_4.800013__full,4671037.0
>NODE_3162_length_15078_cov_22.950130__full,4654389.6
>NODE_3167_length_15069_cov_5.355578__full,4651580.8
>NODE_3168_length_15065_cov_4.303688__full,4656072.0
>NODE_3176_length_15040_cov_3.176628__full,4655976.0
>NODE_3191_length_14989_cov_8.069846__full,4631563.8
>NODE_3195_length_14984_cov_3.846960__full,4632827.8
>NODE_3208_length_14919_cov_25.103239__full,4608904.8
>NODE_3209_length_14918_cov_3.891963__full,4607322.6
>NODE_3212_length_14913_cov_8.231943__full,4606287.6
>NODE_3222_length_14892_cov_4.247279__full,4603411.4
>NODE_3224_length_14876_cov_5.142992__full,4593867.2
>NODE_3226_length_14866_cov_24.934652__full,4584648.2
>NODE_3230_length_14852_cov_4.320884__full,4586885.4
>NODE_3236_length_14835_cov_5.393933__full,4577005.0
>NODE_3250_length_14791_cov_4.645045__full,4583636.2
>NODE_3253_length_14786_cov_6.272418__full,4582822.2
>NODE_3256_length_14774_cov_2.777922__full,4566414.8
>NODE_3262_length_14755_cov_4.536094__full,4564105.0
>NODE_3263_length_14754_cov_3.051723__full,4558295.8
>NODE_3278_length_14718_cov_3.714481__full,4542562.6
>NODE_3281_length_14710_cov_3.762987__full,4548401.0
>NODE_3284_length_14703_cov_5.788483__full,4535775.6
>NODE_3306_length_14640_cov_8.185957__full,4531462.0
>NODE_3315_length_14628_cov_3.553995__full,4520203.6
>NODE_3318_length_14617_cov_5.391583__full,4519591.4
>NODE_3325_length_14599_cov_17.960207__full,4521421.8
>NODE_3331_length_14571_cov_3.352266__full,4494541.2
>NODE_3333_length_14565_cov_3.524126__full,4494392.0
>NODE_3334_length_14563_cov_3.417381__full,4504886.6
>NODE_3337_length_14556_cov_3.822854__full,4480154.2
>NODE_3343_length_14534_cov_4.320540__full,4491985.8
>NODE_3344_length_14534_cov_3.108902__full,4482927.8
>NODE_3353_length_14507_cov_6.000486__full,4490587.4
>NODE_3360_length_14498_cov_3.489340__full,4473709.6
>NODE_3362_length_14487_cov_4.294690__full,4478022.4
>NODE_3369_length_14471_cov_7.519761__full,4474581.2
>NODE_3377_length_14459_cov_4.319708__full,4464614.8
>NODE_3379_length_14459_cov_3.405710__full,4473488.8
>NODE_3388_length_14427_cov_4.187884__full,4456238.4
>NODE_3406_length_14376_cov_6.291658__full,4433662.2
>NODE_3409_length_14370_cov_4.624693__full,4431614.0
>NODE_3422_length_14330_cov_4.043778__full,4414022.0
>NODE_3450_length_14256_cov_3.318217__full,4400151.2
>NODE_3491_length_14184_cov_3.885623__full,4366924.8
>NODE_3501_length_14160_cov_5.551312__full,4385091.0
>NODE_3516_length_14120_cov_13.974396__full,4356577.0
